GelC13G00689	GO:0020037
GelC13G00689	GO:0004601
GelC13G00692	GO:0005524
GelC13G00692	GO:0016887
GelC13G00701	GO:0050515
GelC13G00701	GO:0005524
GelC13G00701	GO:0016114
GelC13G00702	GO:0004869
GelC13G00703	GO:0046982
GelC13G00704	GO:0005509
GelC13G00706	GO:0003735
GelC13G00706	GO:0005840
GelC13G00706	GO:0006412
GelC13G00708	GO:0003779
GelC13G00711	GO:0006468
GelC13G00711	GO:0004674
GelC13G00711	GO:0005524
GelC13G00711	GO:0004672
GelC13G00712	GO:0045454
GelC13G00716	GO:0006259
GelC13G00716	GO:0006281
GelC13G00716	GO:0005524
GelC13G00716	GO:0003677
GelC13G00716	GO:0003697
GelC13G00716	GO:0008094
GelC13G00718	GO:0009690
GelC13G00718	GO:0003824
GelC13G00718	GO:0050660
GelC13G00718	GO:0071949
GelC13G00718	GO:0019139
GelC13G00718	GO:0016491
GelC13G00718	GO:0055114
GelC13G00721	GO:0005515
GelC13G00724	GO:0061630
GelC13G00732	GO:0006396
GelC13G00732	GO:0003723
GelC13G00732	GO:0008173
GelC13G00733	GO:0022857
GelC13G00733	GO:0055085
GelC13G00733	GO:0016020
GelC13G00734	GO:0003676
GelC13G00738	GO:0016747
GelC13G00738	GO:0009058
GelC13G00738	GO:0003824
GelC13G00741	GO:0004672
GelC13G00741	GO:0005515
GelC13G00741	GO:0005524
GelC13G00741	GO:0006468
GelC13G00743	GO:0016020
GelC13G00743	GO:0046873
GelC13G00743	GO:0030001
GelC13G00743	GO:0055085
GelC13G00744	GO:0004416
GelC13G00744	GO:0019243
GelC13G00750	GO:0000166
GelC13G00750	GO:0003676
GelC13G00750	GO:0006260
GelC13G00750	GO:0043138
GelC13G00750	GO:0006281
GelC13G00750	GO:0006310
GelC13G00750	GO:0003824
GelC13G00750	GO:0004386
GelC13G00750	GO:0005524
GelC13G00750	GO:0044237
GelC13G00751	GO:0005524
GelC13G00751	GO:0006468
GelC13G00751	GO:0004672
GelC13G00753	GO:0055085
GelC13G00753	GO:0006812
GelC13G00753	GO:0015299
GelC13G00753	GO:0016021
GelC13G00754	GO:0003824
GelC13G00754	GO:0004553
GelC13G00754	GO:0005975
GelC13G00755	GO:0046872
GelC13G00755	GO:0003676
GelC13G00758	GO:0003677
GelC13G00758	GO:0006355
GelC13G00759	GO:0005840
GelC13G00759	GO:0003735
GelC13G00759	GO:0006412
GelC13G00761	GO:0045454
GelC13G00764	GO:0009664
GelC13G00764	GO:0005576
GelC13G00765	GO:0015914
GelC13G00765	GO:0005524
GelC13G00765	GO:0140326
GelC13G00765	GO:0000287
GelC13G00765	GO:0000166
GelC13G00765	GO:0016021
GelC13G00767	GO:0003677
GelC13G00768	GO:0003677
GelC13G00768	GO:0006355
GelC13G00771	GO:0003677
GelC13G00773	GO:0005515
GelC13G00776	GO:0003677
GelC13G00777	GO:0004190
GelC13G00777	GO:0016485
GelC13G00777	GO:0016021
GelC13G00780	GO:0005634
GelC13G00780	GO:0003700
GelC13G00781	GO:0015995
GelC13G00781	GO:0015979
GelC13G00781	GO:0045550
GelC13G00781	GO:0055114
GelC13G00781	GO:0051188
GelC13G00781	GO:0071949
GelC13G00781	GO:0016628
GelC13G00782	GO:0005525
GelC13G00786	GO:0003676
GelC13G00788	GO:0003676
GelC13G00788	GO:0005515
GelC13G00789	GO:0006355
GelC13G00789	GO:0003700
GelC13G00792	GO:0003824
GelC13G00796	GO:0006412
GelC13G00796	GO:0015935
GelC13G00796	GO:0003735
GelC13G00796	GO:0003723
GelC13G00797	GO:0005667
GelC13G00797	GO:0003700
GelC13G00797	GO:0006355
GelC13G00799	GO:0005515
GelC13G00804	GO:0005515
GelC13G00805	GO:0004252
GelC13G00805	GO:0006508
GelC13G00806	GO:0004672
GelC13G00806	GO:0005524
GelC13G00806	GO:0006468
GelC13G00808	GO:0003697
GelC13G00809	GO:0055085
GelC13G00809	GO:0015267
GelC13G00809	GO:0016020
GelC13G00811	GO:0005515
GelC13G00813	GO:0004672
GelC13G00813	GO:0005509
GelC13G00813	GO:0006468
GelC13G00813	GO:0005524
GelC13G00814	GO:0003700
GelC13G00814	GO:0006351
GelC13G00814	GO:0006355
GelC13G00814	GO:0043565
GelC13G00818	GO:0006479
GelC13G00818	GO:0003676
GelC13G00818	GO:0008168
GelC13G00820	GO:0017056
GelC13G00820	GO:0005643
GelC13G00822	GO:0005515
GelC13G00824	GO:0003777
GelC13G00824	GO:0007018
GelC13G00824	GO:0008017
GelC13G00824	GO:0005524
GelC13G00825	GO:0003677
GelC13G00828	GO:0016887
GelC13G00828	GO:0005524
GelC13G00828	GO:0016020
GelC13G00830	GO:0004672
GelC13G00830	GO:0006468
GelC13G00830	GO:0005524
GelC13G00835	GO:0016758
GelC13G00837	GO:0005515
GelC13G00848	GO:0003677
GelC13G00850	GO:0030976
GelC13G00850	GO:0055114
GelC13G00850	GO:0004591
GelC13G00850	GO:0016624
GelC13G00850	GO:0006099
GelC13G00852	GO:0005515
GelC13G00852	GO:0008270
GelC13G00852	GO:0005515
GelC13G00853	GO:0003676
GelC13G00857	GO:0003682
GelC13G00858	GO:0032977
GelC13G00858	GO:0016021
GelC13G00862	GO:0003824
GelC13G00863	GO:0048037
GelC13G00867	GO:0005840
GelC13G00867	GO:0003735
GelC13G00867	GO:0006412
GelC13G00868	GO:0005515
GelC13G00869	GO:0016627
GelC13G00869	GO:0006629
GelC13G00874	GO:0016787
GelC13G00874	GO:0016787
GelC13G00877	GO:0005515
GelC13G00878	GO:0008270
GelC13G00879	GO:0030123
GelC13G00879	GO:0016192
GelC13G00879	GO:0006886
GelC13G00879	GO:0030117
GelC13G00880	GO:0004222
GelC13G00880	GO:0016021
GelC13G00880	GO:0006508
GelC13G00880	GO:0016020
GelC13G00880	GO:0005524
GelC13G00880	GO:0008270
GelC13G00882	GO:0043565
GelC13G00882	GO:0006355
GelC13G00882	GO:0003700
GelC13G00885	GO:0061630
GelC13G00888	GO:0003677
GelC02G00895	GO:0033180
GelC02G00895	GO:0015078
GelC02G00895	GO:1902600
GelC02G00892	GO:0016571
GelC02G00892	GO:0034968
GelC02G00892	GO:0008270
GelC02G00892	GO:0018024
GelC02G00892	GO:0005515
GelC02G00892	GO:0005634
GelC02G00890	GO:0017119
GelC01G00943	GO:0004185
GelC01G00943	GO:0006508
GelC02G00887	GO:0043169
GelC02G00887	GO:0003824
GelC02G00886	GO:0003723
GelC02G00884	GO:0003924
GelC02G00884	GO:0005525
GelC02G00883	GO:0055114
GelC02G00883	GO:0016620
GelC02G00883	GO:0016491
GelC02G00873	GO:0005524
GelC02G00873	GO:0006468
GelC02G00873	GO:0004672
GelC02G00871	GO:0003676
GelC02G00871	GO:0016818
GelC02G00871	GO:0003678
GelC02G00871	GO:0006139
GelC02G00871	GO:0003677
GelC02G00871	GO:0004386
GelC02G00871	GO:0005524
GelC02G00939	GO:0055085
GelC02G00939	GO:0022857
GelC02G00938	GO:0046872
GelC02G00937	GO:0005524
GelC02G00937	GO:0006468
GelC02G00937	GO:0004672
GelC02G00936	GO:0055114
GelC02G00936	GO:0016614
GelC02G00936	GO:0050660
GelC02G00932	GO:0016020
GelC02G00932	GO:0005524
GelC02G00932	GO:0006508
GelC02G00932	GO:0004222
GelC02G00928	GO:0016021
GelC02G00927	GO:0005525
GelC02G00925	GO:0006357
GelC02G00925	GO:0003712
GelC02G00925	GO:0016592
GelC02G00923	GO:1902600
GelC02G00923	GO:0033180
GelC02G00923	GO:0005524
GelC02G00923	GO:0046034
GelC02G00922	GO:0005525
GelC02G00921	GO:0004222
GelC02G00921	GO:0003824
GelC02G00921	GO:0046872
GelC02G00921	GO:0006508
GelC14G00566	GO:0005634
GelC14G00566	GO:0006284
GelC14G00566	GO:0006281
GelC14G00566	GO:0003906
GelC14G00566	GO:0006285
GelC14G00566	GO:0003677
GelC14G00566	GO:0019104
GelC14G00566	GO:0051539
GelC14G00566	GO:0003824
GelC14G00577	GO:0005515
GelC14G00578	GO:0003824
GelC14G00578	GO:0043169
GelC14G00579	GO:0003824
GelC14G00579	GO:0006595
GelC14G00583	GO:0003938
GelC14G00583	GO:0016491
GelC14G00583	GO:0055114
GelC14G00583	GO:0003824
GelC14G00583	GO:0006164
GelC14G00584	GO:0015031
GelC14G00586	GO:0008270
GelC14G00587	GO:0006544
GelC14G00587	GO:0003824
GelC14G00587	GO:0006546
GelC14G00587	GO:0055114
GelC14G00587	GO:0004375
GelC14G00591	GO:0005634
GelC14G00591	GO:0003700
GelC14G00591	GO:0043565
GelC14G00591	GO:0006355
GelC14G00592	GO:0005634
GelC14G00592	GO:0045892
GelC14G00592	GO:0003677
GelC14G00593	GO:0003676
GelC14G00597	
GelC14G00599	GO:0015078
GelC14G00597	
GelC14G00599	GO:0033179
GelC14G00597	
GelC14G00599	GO:1902600
GelC14G00597	
GelC14G00599	GO:0033177
GelC14G00600	GO:0016787
GelC14G00601	GO:0016702
GelC14G00601	GO:0055114
GelC14G00602	GO:0005515
GelC14G00603	GO:0005525
GelC14G00606	GO:0008233
GelC14G00606	GO:0006508
GelC14G00610	GO:0016787
GelC14G00612	GO:0005794
GelC14G00612	GO:0006886
GelC14G00612	GO:0016020
GelC14G00612	GO:0005484
GelC14G00612	GO:0016192
GelC14G00613	GO:0004553
GelC14G00613	GO:0005975
GelC14G00616	GO:0046983
GelC14G00617	GO:0000786
GelC14G00617	GO:0005634
GelC14G00617	GO:0003677
GelC14G00617	GO:0006334
GelC14G00623	GO:0005975
GelC14G00623	GO:0004553
GelC14G00626	GO:0005515
GelC14G00629	GO:0004672
GelC14G00629	GO:0005515
GelC14G00629	GO:0006468
GelC14G00629	GO:0005524
GelC14G00630	GO:0003774
GelC14G00630	GO:0016459
GelC14G00631	GO:0009055
GelC14G00634	GO:0003779
GelC14G00635	GO:0005515
GelC14G00636	GO:0005515
GelC14G00638	GO:0004650
GelC14G00638	GO:0005975
GelC14G00641	GO:0016020
GelC14G00641	GO:0005524
GelC14G00641	GO:0004222
GelC14G00641	GO:0006508
GelC14G00642	GO:0003676
GelC14G00643	GO:0003700
GelC14G00643	GO:0003677
GelC14G00643	GO:0006355
GelC14G00644	GO:0005509
GelC14G00645	GO:0003676
GelC14G00647	GO:0016857
GelC14G00647	GO:0005975
GelC14G00647	GO:0003824
GelC14G00650	GO:0046856
GelC14G00651	GO:0016846
GelC14G00651	GO:0003824
GelC14G00651	GO:0003824
GelC14G00651	GO:0016846
GelC14G00654	GO:0008270
GelC14G00654	GO:0005515
GelC14G00656	GO:0016020
GelC14G00656	GO:0003824
GelC14G00656	GO:0006633
GelC14G00656	GO:0016747
GelC14G00662	GO:0070569
GelC14G00663	GO:0030001
GelC14G00663	GO:0046872
GelC14G00664	GO:0003860
GelC14G00666	GO:0005515
GelC14G00667	GO:0016021
GelC14G00670	GO:0003677
GelC14G00672	GO:0003824
GelC14G00672	GO:0006633
GelC14G00672	GO:0016747
GelC14G00678	GO:0006629
GelC14G00679	GO:0008270
GelC14G00679	GO:0005515
GelC14G00682	GO:0003677
GelC14G00683	GO:0003676
GelC14G00685	GO:0005515
GelC14G00686	GO:0042558
GelC14G00687	GO:0015689
GelC14G00687	GO:0015098
GelC14G00687	GO:0016021
GelC14G00696	GO:0008270
GelC14G00697	GO:0005524
GelC14G00697	GO:0004817
GelC14G00697	GO:0006418
GelC14G00697	GO:0006423
GelC14G00697	GO:0004812
GelC14G00697	GO:0000166
GelC14G00698	GO:0046872
GelC14G00698	GO:0003677
GelC14G00698	GO:0005515
GelC14G00703	GO:0005524
GelC14G00703	GO:0004672
GelC14G00703	GO:0006468
GelC14G00703	GO:0005515
GelC14G00704	GO:0016020
GelC14G00704	GO:0006857
GelC14G00704	GO:0022857
GelC14G00704	GO:0055085
GelC14G00706	GO:0003677
GelC14G00707	GO:0016579
GelC14G00707	GO:0004843
GelC14G00712	GO:0035091
GelC14G00715	GO:0003824
GelC14G00717	GO:0006839
GelC14G00717	GO:0031966
GelC14G00719	GO:0030127
GelC14G00719	GO:0006888
GelC14G00719	GO:0006886
GelC14G00719	GO:0008270
GelC14G00722	GO:0008270
GelC14G00728	GO:0005524
GelC14G00731	GO:0005515
GelC14G00736	GO:0019843
GelC14G00736	GO:0005840
GelC14G00736	GO:0003735
GelC14G00736	GO:0006412
GelC14G00737	GO:0005840
GelC14G00737	GO:0003735
GelC14G00737	GO:0006412
GelC14G00738	GO:0016567
GelC14G00738	GO:0005515
GelC14G00738	GO:0004842
GelC14G00740	GO:0003677
GelC14G00740	GO:0006260
GelC14G00740	GO:0009360
GelC14G00740	GO:0003887
GelC14G00740	GO:0005524
GelC14G00742	GO:0016021
GelC14G00742	GO:0022857
GelC14G00742	GO:0055085
GelC14G00743	GO:0005992
GelC14G00743	GO:0003824
GelC14G00744	GO:0005524
GelC14G00744	GO:0006468
GelC14G00744	GO:0004672
GelC14G00744	GO:0005515
GelC11G00730	GO:0016758
GelC11G00729	GO:0016758
GelC11G00725	GO:0016758
GelC11G00724	GO:0022857
GelC11G00724	GO:0017004
GelC11G00724	GO:0016887
GelC11G00724	GO:0005524
GelC11G00721	GO:0003677
GelC11G00721	GO:0008289
GelC11G00721	GO:0006355
GelC11G00721	GO:0043565
GelC11G00720	GO:0055085
GelC11G00720	GO:0022857
GelC11G00720	GO:0016021
GelC11G00719	GO:0004834
GelC11G00719	GO:0000162
GelC11G00719	GO:0006568
GelC11G00718	GO:0005515
GelC11G00717	GO:0003723
GelC11G00715	GO:0005515
GelC11G00714	GO:0003676
GelC11G00709	GO:0016747
GelC11G00707	GO:0016787
GelC11G00706	GO:0003677
GelC11G00701	GO:0017176
GelC11G00701	GO:0016021
GelC11G00701	GO:0006506
GelC11G00700	GO:0003676
GelC11G00699	GO:0046983
GelC02G00918	GO:0005524
GelC14G00561	GO:0071569
GelC14G00559	GO:0006886
GelC14G00558	GO:0006464
GelC14G00558	GO:0005524
GelC14G00556	GO:0016787
GelC06G00953	GO:0008375
GelC06G00953	GO:0016020
GelC06G00952	GO:0005975
GelC06G00952	GO:0004553
GelC06G00950	GO:0003735
GelC06G00950	GO:0005840
GelC06G00950	GO:0055114
GelC06G00950	GO:0006412
GelC06G00950	GO:0051539
GelC06G00950	GO:0016020
GelC06G00950	GO:0016651
GelC06G00949	GO:0005524
GelC06G00949	GO:0005515
GelC06G00949	GO:0006468
GelC06G00949	GO:0004672
GelC06G00947	GO:0055114
GelC06G00947	GO:0009231
GelC06G00947	GO:0016787
GelC06G00947	GO:0008270
GelC06G00947	GO:0008835
GelC06G00947	GO:0003824
GelC06G00943	GO:0005515
GelC06G00943	GO:0004672
GelC06G00943	GO:0006468
GelC06G00943	GO:0005524
GelC06G00942	GO:0004672
GelC06G00942	GO:0005515
GelC06G00942	GO:0005524
GelC06G00942	GO:0006468
GelC06G00940	GO:0006508
GelC06G00940	GO:0008236
GelC06G00937	GO:0016021
GelC06G00936	GO:0051016
GelC06G00936	GO:0008290
GelC06G00935	GO:0008270
GelC06G00935	GO:0005515
GelC06G00933	GO:0005515
GelC06G00932	GO:0006812
GelC06G00932	GO:0015385
GelC06G00932	GO:0016021
GelC06G00932	GO:0006814
GelC06G00932	GO:0015299
GelC06G00932	GO:0006885
GelC06G00932	GO:0055085
GelC06G00931	GO:0005789
GelC01G00311	GO:0003755
GelC01G00310	GO:0003677
GelC01G00306	GO:0016973
GelC01G00306	GO:0005643
GelC01G00305	GO:0003690
GelC01G00305	GO:0006355
GelC01G00304	GO:0008536
GelC01G00304	GO:0006886
GelC01G00303	GO:0005515
GelC01G00301	GO:0005515
GelC01G00299	GO:0045454
GelC01G00298	GO:0019905
GelC01G00297	GO:0003677
GelC01G00296	GO:0005515
GelC01G00296	GO:0003676
GelC01G00295	GO:0045454
GelC01G00292	GO:0003677
GelC01G00291	GO:0003677
GelC01G00290	GO:0005515
GelC01G00288	GO:0005524
GelC01G00288	GO:0006468
GelC01G00288	GO:0004672
GelC01G00286	GO:0030150
GelC01G00286	GO:0055085
GelC01G00286	GO:0005741
GelC01G00286	GO:0008320
GelC01G00283	GO:0008536
GelC01G00283	GO:0006886
GelC01G00281	GO:0006355
GelC01G00281	GO:0003690
GelC01G00278	GO:0046923
GelC01G00278	GO:0016021
GelC01G00278	GO:0006621
GelC01G00277	GO:0050660
GelC01G00277	GO:0016627
GelC01G00277	GO:0055114
GelC01G00277	GO:0003995
GelC01G00276	GO:0032264
GelC01G00276	GO:0003876
GelC01G00276	GO:0009168
GelC01G00276	GO:0019239
GelC01G00274	GO:0005524
GelC01G00272	GO:0005515
GelC01G00271	GO:0005515
GelC01G00269	GO:0006355
GelC01G00269	GO:0003677
GelC01G00267	GO:0003677
GelC01G00267	GO:0006355
GelC11G00527	GO:0030599
GelC11G00527	GO:0042545
GelC11G00527	GO:0004857
GelC11G00526	GO:0016757
GelC11G00523	GO:0003677
GelC11G00523	GO:0006355
GelC11G00522	GO:0046872
GelC11G00520	GO:0044249
GelC11G00520	GO:0044237
GelC11G00515	GO:0005515
GelC11G00514	GO:0003676
GelC11G00513	GO:0016021
GelC11G00509	GO:0055085
GelC11G00509	GO:0016020
GelC11G00506	GO:0016705
GelC11G00506	GO:0020037
GelC11G00506	GO:0005506
GelC11G00506	GO:0055114
GelC11G00499	GO:0016409
GelC11G00488	GO:0008289
GelC11G00487	GO:0019346
GelC11G00487	GO:0030170
GelC11G00487	GO:0003824
GelC11G00486	GO:0016020
GelC11G00484	GO:0004672
GelC11G00484	GO:0006468
GelC11G00484	GO:0005524
GelC11G00509	GO:0055085
GelC11G00509	GO:0016020
GelC11G00509	GO:0016020
GelC11G00509	GO:0055085
GelC11G00472	GO:0004672
GelC11G00472	GO:0005524
GelC11G00472	GO:0006468
GelC01G00902	GO:0004553
GelC01G00902	GO:0005975
GelC01G00904	GO:0006886
GelC01G00904	GO:0008536
GelC01G00909	GO:0005515
GelC01G00911	GO:0005515
GelC01G00917	GO:0005515
GelC01G00917	GO:0004842
GelC01G00921	GO:0000145
GelC01G00921	GO:0006887
GelC01G00923	GO:0006520
GelC01G00923	GO:0006207
GelC01G00923	GO:0004070
GelC01G00923	GO:0016597
GelC01G00923	GO:0016743
GelC01G00928	GO:0005524
GelC01G00929	GO:0005525
GelC01G00929	GO:0003924
GelC01G00930	GO:0006850
GelC01G00930	GO:0005743
GelC01G00932	GO:0005515
GelC01G00934	GO:0006355
GelC01G00934	GO:0003677
GelC01G00935	GO:0005515
GelC01G00937	GO:0046872
GelC01G00945	GO:0006508
GelC01G00945	GO:0004185
GelC01G00945	GO:0004185
GelC01G00945	GO:0006508
GelC01G00951	GO:0006412
GelC01G00951	GO:0003735
GelC01G00951	GO:0003723
GelC01G00951	GO:0005840
GelC01G00952	GO:0042597
GelC01G00952	GO:0019808
GelC01G00952	GO:0015846
GelC01G00958	GO:0005515
GelC01G00958	GO:0008270
GelC01G00966	GO:0005515
GelC01G00969	GO:0005515
GelC01G00971	GO:0006355
GelC01G00971	GO:0008270
GelC01G00971	GO:0004402
GelC01G00971	GO:0003712
GelC01G00971	GO:0005634
GelC01G00977	GO:0004523
GelC01G00977	GO:0003676
GelC01G00985	GO:0005515
GelC02G01217	GO:0009055
GelC02G01215	GO:0016627
GelC02G01215	GO:0006629
GelC02G01211	GO:0006629
GelC02G01206	GO:0005525
GelC02G01205	GO:0008270
GelC02G01199	GO:0004672
GelC02G01199	GO:0006468
GelC02G01199	GO:0005524
GelC02G01198	GO:0005515
GelC02G01198	GO:0005737
GelC02G01198	GO:0005096
GelC02G01197	GO:0006807
GelC02G01197	GO:0016151
GelC02G01192	GO:0051287
GelC02G01192	GO:0016616
GelC02G01192	GO:0055114
GelC02G01191	GO:0003677
GelC02G01191	GO:0003676
GelC02G01191	GO:0000166
GelC02G01191	GO:0003887
GelC02G01190	GO:0005515
GelC02G01186	GO:0016787
GelC02G01183	GO:0005515
GelC02G01181	GO:0004672
GelC02G01181	GO:0005524
GelC02G01181	GO:0006468
GelC02G01180	GO:0005975
GelC02G01180	GO:0004553
GelC02G01173	GO:0000287
GelC02G01173	GO:0050307
GelC02G01173	GO:0005986
GelC02G01172	GO:0004842
GelC02G01172	GO:0016567
GelC02G01169	GO:0005506
GelC02G01169	GO:0016491
GelC02G01169	GO:0055114
GelC02G01169	GO:0031418
GelC02G01169	GO:0016705
GelC02G01167	GO:0003677
GelC02G01164	GO:0016021
GelC02G01163	GO:0016787
GelC02G00173	GO:0016020
GelC02G00173	GO:0030001
GelC02G00173	GO:0046873
GelC02G00173	GO:0055085
GelC02G00173	GO:0005385
GelC02G00173	GO:0016021
GelC02G00173	GO:0071577
GelC02G00178	GO:0005509
GelC02G00179	GO:0043169
GelC02G00179	GO:0003824
GelC05G00574	GO:0016747
GelC05G00573	GO:0006413
GelC05G00573	GO:0003743
GelC05G00572	GO:0043248
GelC05G00571	GO:0016020
GelC05G00571	GO:0016760
GelC05G00571	GO:0030244
GelC05G00568	GO:0005515
GelC05G00567	GO:0016020
GelC05G00564	GO:0003676
GelC05G00561	GO:0005515
GelC05G00560	GO:0003743
GelC05G00560	GO:0006413
GelC05G00558	GO:0000166
GelC05G00557	GO:0016614
GelC05G00557	GO:0055114
GelC05G00557	GO:0006006
GelC05G00557	GO:0050661
GelC05G00557	GO:0004345
GelC05G00556	GO:0009055
GelC05G00556	GO:0045454
GelC05G00556	GO:0015035
GelC05G00553	GO:0004672
GelC05G00553	GO:0006468
GelC05G00553	GO:0005524
GelC05G00552	GO:0016705
GelC05G00552	GO:0005506
GelC05G00552	GO:0020037
GelC05G00552	GO:0055114
GelC05G00551	GO:0043169
GelC05G00551	GO:0003824
GelC05G00548	GO:0008146
GelC05G00546	GO:0003676
GelC05G00546	GO:0005524
GelC05G00543	GO:0003700
GelC05G00543	GO:0043565
GelC05G00543	GO:0006355
GelC05G00542	GO:0006412
GelC05G00542	GO:0003735
GelC05G00542	GO:0019843
GelC05G00542	GO:0005840
GelC05G00541	GO:0005524
GelC05G00541	GO:0015995
GelC05G00541	GO:0016851
GelC05G00539	GO:0004553
GelC05G00539	GO:0008270
GelC05G00539	GO:0005975
GelC05G00539	GO:0005515
GelC05G00537	GO:0006099
GelC05G00537	GO:0008964
GelC05G00537	GO:0003824
GelC05G00537	GO:0015977
GelC05G00532	GO:0009058
GelC05G00532	GO:0003824
GelC05G00532	GO:0030170
GelC05G00531	GO:0016021
GelC05G00531	GO:0005524
GelC05G00531	GO:0055085
GelC05G00531	GO:0016887
GelC05G00531	GO:0042626
GelC05G00526	GO:0006468
GelC05G00526	GO:0005524
GelC05G00526	GO:0004672
GelC05G00526	GO:0005515
GelC05G00521	GO:0006486
GelC05G00521	GO:0016020
GelC05G00521	GO:0008378
GelC05G00518	GO:0005975
GelC05G00518	GO:0004553
GelC05G00514	GO:0055114
GelC05G00514	GO:0016491
GelC05G00513	GO:0003676
GelC05G00511	GO:0005515
GelC05G00511	GO:0016787
GelC05G00510	GO:0046872
GelC05G00509	GO:0006355
GelC05G00509	GO:0043565
GelC05G00509	GO:0003700
GelC05G00505	GO:2000028
GelC05G00502	GO:0008270
GelC05G00501	GO:0005515
GelC05G00501	GO:0016758
GelC05G00498	GO:0003676
GelC05G00497	GO:0046983
GelC05G00496	GO:0006629
GelC05G00492	GO:0016021
GelC05G00486	GO:0045454
GelC05G00486	GO:0016491
GelC16G00384	GO:0005524
GelC16G00384	GO:0006468
GelC16G00384	GO:0004672
GelC16G00383	GO:0005515
GelC16G00375	GO:0005515
GelC16G00372	GO:0005515
GelC16G00369	GO:0005515
GelC16G00366	GO:0005516
GelC16G00365	GO:0070461
GelC16G00364	GO:0000776
GelC16G00364	GO:0034508
GelC16G00355	GO:0006629
GelC16G00352	GO:0006629
GelC16G00349	GO:0000166
GelC16G00349	GO:0016021
GelC16G00349	GO:0120029
GelC16G00349	GO:0008553
GelC16G00341	GO:0006355
GelC16G00341	GO:0003677
GelC16G00341	GO:0003700
GelC01G01744	GO:0046983
GelC01G01745	GO:0005515
GelC01G01747	GO:0030170
GelC01G01747	GO:0009058
GelC01G01747	GO:0003824
GelC01G01748	GO:0005634
GelC01G01749	GO:0005515
GelC01G01750	GO:0016020
GelC01G01753	GO:0003677
GelC01G01754	GO:0009081
GelC01G01754	GO:0003824
GelC01G01754	GO:0004084
GelC01G01757	GO:0003700
GelC01G01757	GO:0003677
